価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
799万円",兵庫県川西市多田院1丁目2-12,79.33平方メートル (公簿) / 23.99坪,http://local.google.co.jp/maps?q=兵庫県川西市多田院1丁目2-12,,一方 ( 北 4.5m 公道 間口10m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0115335-0002082,仲介,https://www.homes.co.jp/tochi/b-1153350002082/,アイユーエステート株式会社,兵庫県川西市小花１丁目11-19-1号,1,画像あり
"
500万円",兵庫県神戸市北区広陵町3丁目,161.23平方メートル (公簿) / 48.77坪,http://local.google.co.jp/maps?q=兵庫県神戸市北区広陵町3丁目,,一方 ( 北 6.4m 公道 間口10.6m ),市街化区域,宅地,第一種低層住居専用地域,高台,所有権,不要,"古家あり 

",相談,0113593-0005574,仲介,https://www.homes.co.jp/tochi/b-1135930005574/,株式会社福屋不動産販売 鈴蘭台店,兵庫県神戸市北区鈴蘭台東町５丁目８－２８六信マンション1階・2階,1,画像あり
"
880万円",兵庫県川西市湯山台2丁目23-3,195.32平方メートル (公簿) / 59.08坪,http://local.google.co.jp/maps?q=兵庫県川西市湯山台2丁目23-3,,一方 ( 北西 6m 公道 間口14.2m ),市街化区域,宅地,第一種低層住居専用地域,高台,所有権,不要,"古家あり 

",相談,0115335-0001928,専任媒介,https://www.homes.co.jp/tochi/b-1153350001928/,アイユーエステート株式会社,兵庫県川西市小花１丁目11-19-1号,1,画像あり
"
880万円",兵庫県川西市新田3丁目12-4,132.68平方メートル (公簿) / 40.13坪,http://local.google.co.jp/maps?q=兵庫県川西市新田3丁目12-4,,一方 ( 南 3.6m 公道 間口2m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0115335-0002038,仲介,https://www.homes.co.jp/tochi/b-1153350002038/,アイユーエステート株式会社,兵庫県川西市小花１丁目11-19-1号,1,画像あり
"
880万円",兵庫県神戸市西区北山台3丁目,190.69平方メートル (公簿) / 57.68坪,http://local.google.co.jp/maps?q=兵庫県神戸市西区北山台3丁目,,一方 ( 南 6m 公道 間口12.8m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101443-0007503,仲介,https://www.homes.co.jp/tochi/b-1014430007503/,株式会社福屋不動産販売 三木店,兵庫県三木市志染町広野１丁目91番地1,1,画像あり
"
780万円",兵庫県川西市東畦野山手2丁目7-18,114.26平方メートル (公簿) / 34.56坪,http://local.google.co.jp/maps?q=兵庫県川西市東畦野山手2丁目7-18,,角地 ( 東 4.6m 公道 ) ( 南 4.6m 公道 ),市街化区域,宅地,第一種低層住居専用地域,ひな段,所有権,不要,"古家あり 

",即時,0115335-0002147,仲介,https://www.homes.co.jp/tochi/b-1153350002147/,アイユーエステート株式会社,兵庫県川西市小花１丁目11-19-1号,1,画像あり
"
750万円",兵庫県神崎郡福崎町西田原,158.25平方メートル (公簿) / 47.87坪,http://local.google.co.jp/maps?q=兵庫県神崎郡福崎町西田原,,-,市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0105256-0014905,仲介,https://www.homes.co.jp/tochi/b-1052560014905/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
680万円",兵庫県三木市上の丸町,436.76平方メートル (公簿) / 132.11坪,http://local.google.co.jp/maps?q=兵庫県三木市上の丸町,,一方 ( 南 2.3m 公道 間口27.5m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0116855-0004293,専任媒介,https://www.homes.co.jp/tochi/b-1168550004293/,株式会社福屋不動産販売 小野店,兵庫県小野市本町２５番１,1,画像あり
"
880万円",兵庫県伊丹市清水1丁目,105.64平方メートル (公簿) / 31.95坪,http://local.google.co.jp/maps?q=兵庫県伊丹市清水1丁目,,一方 ( 東 公道 ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101437-0009841,専任媒介,https://www.homes.co.jp/tochi/b-1014370009841/,株式会社福屋不動産販売 伊丹店,兵庫県伊丹市西台１丁目6番11号,1,画像あり
"
350万円",兵庫県たつの市新宮町新宮,335.37平方メートル (公簿) / 101.44坪,http://local.google.co.jp/maps?q=兵庫県たつの市新宮町新宮,,一方 ( 南西 6m 公道 間口7.6m ),市街化区域,宅地,第二種住居地域,平坦,所有権,不要,"古家あり 

",相談,0105256-0011640,専属専任媒介,https://www.homes.co.jp/tochi/b-1052560011640/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
890万円",兵庫県加古郡播磨町二子,109.5平方メートル (公簿) / 33.12坪,http://local.google.co.jp/maps?q=兵庫県加古郡播磨町二子,,角地 ( 北 5.5m 公道 間口14m ) ( 東 4.5m 公道 間口10m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0128447-0005844,仲介,https://www.homes.co.jp/tochi/b-1284470005844/,有限会社輝広,兵庫県加古川市平岡町土山56番地の1,1,画像あり
"
750万円",兵庫県揖保郡太子町原,149.93平方メートル (公簿) / 45.35坪,http://local.google.co.jp/maps?q=兵庫県揖保郡太子町原,,二方 ( 北 公道 ) ( 西 公道 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0105256-0015149,仲介,https://www.homes.co.jp/tochi/b-1052560015149/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
450万円",兵庫県姫路市香寺町犬飼,254.38平方メートル (公簿) / 76.94坪,http://local.google.co.jp/maps?q=兵庫県姫路市香寺町犬飼,,二方 ( 西 1.3m ) ( 南 2m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0105256-0014468,専属専任媒介,https://www.homes.co.jp/tochi/b-1052560014468/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
550万円",兵庫県姫路市的形町福泊,178.15平方メートル (公簿) / 53.89坪,http://local.google.co.jp/maps?q=兵庫県姫路市的形町福泊,,一方 ( 西 6m 公道 間口12m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0105256-0014875,仲介,https://www.homes.co.jp/tochi/b-1052560014875/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
990万円",兵庫県高砂市米田町米田,337.08平方メートル (公簿) / 101.96坪,http://local.google.co.jp/maps?q=兵庫県高砂市米田町米田,,一方 ( 北西 4m 私道 間口2m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0101419-0009393,専属専任媒介,https://www.homes.co.jp/tochi/b-1014190009393/,株式会社福屋不動産販売 高砂店,兵庫県高砂市米田町米田987番地1,1,画像あり
"
680万円",兵庫県たつの市揖保川町正條,147.48平方メートル (公簿) / 44.61坪,http://local.google.co.jp/maps?q=兵庫県たつの市揖保川町正條,,( 北 公道 ),市街化区域,宅地,準住居地域,-,所有権,不要,"古家あり 

",相談,0130889-0001931,専属専任媒介,https://www.homes.co.jp/tochi/b-1308890001931/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
480万円",兵庫県姫路市大塩町,276.52平方メートル (公簿) / 83.64坪,http://local.google.co.jp/maps?q=兵庫県姫路市大塩町,,一方 ( 北 7m 公道 間口8m ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",相談,0105256-0013627,一般媒介,https://www.homes.co.jp/tochi/b-1052560013627/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
550万円",兵庫県姫路市北平野3丁目,82.65平方メートル (公簿) / 25坪,http://local.google.co.jp/maps?q=兵庫県姫路市北平野3丁目,,一方 ( 西 4m 私道 間口6.4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0105256-0011649,仲介,https://www.homes.co.jp/tochi/b-1052560011649/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
680万円",兵庫県揖保郡太子町東出,300平方メートル (公簿) / 90.75坪,http://local.google.co.jp/maps?q=兵庫県揖保郡太子町東出,,一方 ( 南 6m 公道 間口18m ),市街化区域,山林,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0134734-0002411,仲介,https://www.homes.co.jp/tochi/b-1347340002411/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
900万円",兵庫県たつの市龍野町堂本,129.63平方メートル (公簿) / 39.21坪,http://local.google.co.jp/maps?q=兵庫県たつの市龍野町堂本,,( 東 4m 公道 間口8.5m ) ( 南 4m 公道 間口11.8m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0130889-0001623,仲介,https://www.homes.co.jp/tochi/b-1308890001623/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
550万円",兵庫県姫路市的形町福泊,178.15平方メートル (公簿) / 53.89坪,http://local.google.co.jp/maps?q=兵庫県姫路市的形町福泊,,一方 ( 西 6m 公道 間口12m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0124691-0007702,仲介,https://www.homes.co.jp/tochi/b-1246910007702/,株式会社福屋不動産販売　姫路北店,兵庫県姫路市西新在家１丁目6番30号,1,画像あり
"
650万円",兵庫県姫路市大塩町,298.9平方メートル (公簿) / 90.41坪,http://local.google.co.jp/maps?q=兵庫県姫路市大塩町,,二方 ( 南 私道 ) ( 西 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0110073-0009660,仲介,https://www.homes.co.jp/tochi/b-1100730009660/,株式会社福屋不動産販売 姫路西店,兵庫県姫路市勝原区宮田１１６－１,1,画像あり
"
900万円",兵庫県朝来市山東町金浦,"2,146平方メートル (公簿) / 649.16坪",http://local.google.co.jp/maps?q=兵庫県朝来市山東町金浦,,一方 ( 北 10m 公道 ),都市計画区域外,山林,無指定,-,所有権,不要,"古家あり 

",相談,0007028-0001752,専属専任媒介,https://www.homes.co.jp/tochi/b-70280001752/,センチュリー21鴻南産業,大阪府東大阪市西鴻池町２丁目2-5,1,画像あり
"
1,000万円",兵庫県姫路市余部区上余部,456.18平方メートル (公簿) / 137.99坪,http://local.google.co.jp/maps?q=兵庫県姫路市余部区上余部,,一方 ( 東 2.9m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0111071-0004715,仲介,https://www.homes.co.jp/tochi/b-1110710004715/,株式会社勝美住宅　姫路店,兵庫県姫路市東延末２丁目２番地,1,画像あり
"
447万円",兵庫県姫路市網干区余子浜,70.48平方メートル (公簿) / 21.32坪,http://local.google.co.jp/maps?q=兵庫県姫路市網干区余子浜,,二方 ( 東 4.3m 公道 間口9.8m ) ( 西 1.9m 公道 間口10.2m ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,0134734-0002767,仲介,https://www.homes.co.jp/tochi/b-1347340002767/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
850万円",兵庫県加古川市西神吉町宮前,222.53平方メートル (公簿) / 67.31坪,http://local.google.co.jp/maps?q=兵庫県加古川市西神吉町宮前,,一方 ( 東 6m 公道 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

","相談
（ご契約から4か月後のお引き渡しとなります。）",0128447-0006404,仲介,https://www.homes.co.jp/tochi/b-1284470006404/,有限会社輝広,兵庫県加古川市平岡町土山56番地の1,1,画像あり
"
200万円",兵庫県たつの市龍野町片山,149.02平方メートル (公簿) / 45.07坪,http://local.google.co.jp/maps?q=兵庫県たつの市龍野町片山,,一方 ( 北 1.8m 私道 間口9.4m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0148128-0000394,仲介,https://www.homes.co.jp/tochi/b-1481280000394/,KURASTO　有限会社早栄,兵庫県たつの市龍野町堂本261番地1,1,画像あり
"
530万円",兵庫県姫路市勝原区山戸,90.84平方メートル (公簿) / 27.47坪,http://local.google.co.jp/maps?q=兵庫県姫路市勝原区山戸,,一方 ( 東 11m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0147003-0001220,仲介,https://www.homes.co.jp/tochi/b-1470030001220/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
480万円",兵庫県姫路市大塩町,276.52平方メートル (公簿) / 83.64坪,http://local.google.co.jp/maps?q=兵庫県姫路市大塩町,,一方 ( 北 8m 公道 間口9m ),市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,0147003-0001044,仲介,https://www.homes.co.jp/tochi/b-1470030001044/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
850万円",兵庫県高砂市米田町米田,141.83平方メートル (公簿) / 42.9坪,http://local.google.co.jp/maps?q=兵庫県高砂市米田町米田,,二方 ( 南 4m 私道 位置指定 ) ( 東 4m 私道 位置指定 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",即時,0128447-0005693,仲介,https://www.homes.co.jp/tochi/b-1284470005693/,有限会社輝広,兵庫県加古川市平岡町土山56番地の1,1,画像あり
"
380万円",兵庫県たつの市新宮町段之上,198.13平方メートル (公簿) / 59.93坪,http://local.google.co.jp/maps?q=兵庫県たつの市新宮町段之上,,三方 ( 南 公道 ) ( 西 公道 ) ( 東 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0147003-0001162,仲介,https://www.homes.co.jp/tochi/b-1470030001162/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
750万円",兵庫県姫路市網干区坂出,124.82平方メートル (公簿) / 37.75坪,http://local.google.co.jp/maps?q=兵庫県姫路市網干区坂出,,一方 ( 北 私道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0124691-0006816,仲介,https://www.homes.co.jp/tochi/b-1246910006816/,株式会社福屋不動産販売　姫路北店,兵庫県姫路市西新在家１丁目6番30号,1,画像あり
"
480万円",兵庫県姫路市網干区坂出,102.23平方メートル (公簿) / 30.92坪,http://local.google.co.jp/maps?q=兵庫県姫路市網干区坂出,,一方 ( 東 5m 公道 間口8.3m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0147003-0000508,仲介,https://www.homes.co.jp/tochi/b-1470030000508/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
450万円",兵庫県姫路市網干区興浜,148.75平方メートル / 44.99坪,http://local.google.co.jp/maps?q=兵庫県姫路市網干区興浜,,一方 ( 北 4m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0147003-0001166,仲介,https://www.homes.co.jp/tochi/b-1470030001166/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
585万円",兵庫県丹波市氷上町小野550,"1,613.29平方メートル (公簿) / 488.02坪",http://local.google.co.jp/maps?q=兵庫県丹波市氷上町小野550,,三方 ( 東 3.7m 公道 間口48.4m ) ( 南 2.7m 公道 間口17.2m ) ( 北 4.3m 公道 間口28.2m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3700460-0000179,一般媒介★,https://www.homes.co.jp/tochi/b-37004600000179/,大東建託リーシング株式会社　京都店,京都府京都市伏見区竹田久保町70番地6　みやびビル,1,画像あり
"
980万円",兵庫県加古郡稲美町中村,181.96平方メートル (公簿) / 55.04坪,http://local.google.co.jp/maps?q=兵庫県加古郡稲美町中村,,一方 ( 南 6m 公道 間口12.2m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0122257-0001636,仲介,https://www.homes.co.jp/tochi/b-1222570001636/,ヤマト住建株式会社　加古川店,兵庫県加古川市野口町良野７８２－１,1,画像あり
"
800万円",兵庫県南あわじ市北阿万伊賀野,587.55平方メートル (公簿) / 177.73坪,http://local.google.co.jp/maps?q=兵庫県南あわじ市北阿万伊賀野,,-,非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0101239-0000538,仲介,https://www.homes.co.jp/tochi/b-1012390000538/,株式会社リブレ,兵庫県南あわじ市福良甲1533－3,1,画像あり
"
495万円",兵庫県たつの市新宮町井野原436-1,209.15平方メートル (公簿) / 63.26坪,http://local.google.co.jp/maps?q=兵庫県たつの市新宮町井野原436-1,,一方 ( 南 4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0132430-0000591,専任媒介★,https://www.homes.co.jp/tochi/b-1324300000591/,タカセ不動産株式会社　赤穂店,兵庫県赤穂市大町11-6,1,画像あり
"
650万円",兵庫県加古川市尾上町今福,157.32平方メートル (公簿) / 47.58坪,http://local.google.co.jp/maps?q=兵庫県加古川市尾上町今福,,一方 ( 南西 4m 私道 間口2m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0122257-0001541,仲介,https://www.homes.co.jp/tochi/b-1222570001541/,ヤマト住建株式会社　加古川店,兵庫県加古川市野口町良野７８２－１,1,画像あり
"
380万円",兵庫県たつの市新宮町段之上,198.13平方メートル (公簿) / 59.93坪,http://local.google.co.jp/maps?q=兵庫県たつの市新宮町段之上,,三方 ( 南 公道 ) ( 西 公道 ) ( 東 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0134734-0002824,仲介,https://www.homes.co.jp/tochi/b-1347340002824/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
880万円",兵庫県神戸市垂水区泉が丘5丁目,81.27平方メートル (公簿) / 24.58坪,http://local.google.co.jp/maps?q=兵庫県神戸市垂水区泉が丘5丁目,,一方 ( 西 4m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",相談,0107831-0012013,仲介,https://www.homes.co.jp/tochi/b-1078310012013/,株式会社福屋不動産販売 垂水店,兵庫県神戸市垂水区日向２丁目2-4 垂水日向ビル102号,1,画像あり
"
980万円",兵庫県加古川市上荘町小野,283.48平方メートル (公簿) / 85.75坪,http://local.google.co.jp/maps?q=兵庫県加古川市上荘町小野,,一方 ( 南 7.6m 公道 間口20.8m ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり更地引渡可 

",即時,0140429-0000253,一般媒介,https://www.homes.co.jp/tochi/b-1404290000253/,タカセ不動産株式会社　加古川支店,兵庫県加古川市加古川町北在家2048番地,1,画像あり
"
520万円",兵庫県姫路市御国野町深志野,125.85平方メートル (公簿) / 38.06坪,http://local.google.co.jp/maps?q=兵庫県姫路市御国野町深志野,,一方 ( 西 公道 間口6.9m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101945-0001387,専任媒介★,https://www.homes.co.jp/tochi/b-1019450001387/,株式会社赤鹿地所,兵庫県姫路市辻井１丁目1-23 赤鹿ビル1F,1,画像あり
"
550万円",兵庫県たつの市誉田町誉,171.9平方メートル (公簿) / 51.99坪,http://local.google.co.jp/maps?q=兵庫県たつの市誉田町誉,,角地 ( 東 4m 公道 ) ( 北 8.7m 公道 ),市街化区域,宅地,工業地域,平坦,所有権,不要,"古家あり 

",相談,0101945-0001463,専任媒介★,https://www.homes.co.jp/tochi/b-1019450001463/,株式会社赤鹿地所,兵庫県姫路市辻井１丁目1-23 赤鹿ビル1F,1,画像あり
"
500万円",兵庫県加古川市平荘町山角,621.92平方メートル (公簿) / 188.13坪,http://local.google.co.jp/maps?q=兵庫県加古川市平荘町山角,,一方 ( 南 2.5m 公道 間口19.2m ),市街化調整区域,宅地,無指定,ひな段,所有権,不要,"古家あり 

",相談,0144813-0000016,専任媒介★,https://www.homes.co.jp/tochi/b-1448130000016/,株式会社中谷不動産,兵庫県加古川市尾上町旭１丁目49-3,1,画像あり
"
990万円",兵庫県川西市東久代1丁目,227平方メートル / 68.66坪,http://local.google.co.jp/maps?q=兵庫県川西市東久代1丁目,,一方 ( 南西 2m 間口18.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101422-0008270,専属専任媒介,https://www.homes.co.jp/tochi/b-1014220008270/,株式会社福屋不動産販売 川西店,兵庫県川西市中央町7番2号 ジニアスBLD1階,1,画像あり
"
500万円",兵庫県姫路市勝原区山戸,321平方メートル (公簿) / 97.1坪,http://local.google.co.jp/maps?q=兵庫県姫路市勝原区山戸,,一方,市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

","相談
（賃貸人が居住されているため）",0123485-0001847,専任媒介★,https://www.homes.co.jp/tochi/b-1234850001847/,株式会社Jam　Homeエステート,兵庫県加古川市野口町良野４１４－１,1,画像あり
"
1,000万円",兵庫県相生市向陽台,280平方メートル / 84.7坪,http://local.google.co.jp/maps?q=兵庫県相生市向陽台,,角地 ( 北東 4m 間口13m ) ( 南東 2.3m 間口20m ),市街化区域,山林,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0134734-0002810,仲介,https://www.homes.co.jp/tochi/b-1347340002810/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
280万円",兵庫県姫路市大塩町1934-2,51.7平方メートル (公簿) / 15.63坪,http://local.google.co.jp/maps?q=兵庫県姫路市大塩町1934-2,,一方 ( 南西 4.2m 公道 間口16.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0140427-0000367,専任媒介★,https://www.homes.co.jp/tochi/b-1404270000367/,タカセ不動産株式会社　姫路店,兵庫県姫路市安田４丁目46番地3,1,画像あり
"
690万円",兵庫県たつの市神岡町東觜崎567-10,153.53平方メートル / 46.44坪,http://local.google.co.jp/maps?q=兵庫県たつの市神岡町東觜崎567-10,,角地 ( 南 7.1m 公道 間口6.5m ) ( 西 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり更地引渡可 

","相談
（上物有のため解体後更地にて引き渡しをします。）",0115072-0000135,専任媒介★,https://www.homes.co.jp/tochi/b-1150720000135/,株式会社アカシカ住宅,兵庫県姫路市辻井１丁目２番２２号,1,画像あり
"
640万円",兵庫県高砂市阿弥陀町魚橋,151.89平方メートル (公簿) / 45.94坪,http://local.google.co.jp/maps?q=兵庫県高砂市阿弥陀町魚橋,,一方 ( 東 2.2m 公道 間口12.2m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,3903294-0000047,仲介,https://www.homes.co.jp/tochi/b-39032940000047/,株式会社ウオハシ不動産,兵庫県高砂市米田町米田313-1,1,画像あり
"
300万円",兵庫県姫路市花田町高木488,531.37平方メートル / 160.73坪,http://local.google.co.jp/maps?q=兵庫県姫路市花田町高木488,,一方 ( 南東 3m 公道 位置指定 間口30m ),市街化区域,宅地,工業地域,平坦,所有権,不要,"古家あり 

",即時,0142578-0000147,一般媒介,https://www.homes.co.jp/tochi/b-1425780000147/,株式会社嶺山エステート,兵庫県神戸市中央区磯辺通１丁目1-18,1,画像あり
"
500万円",兵庫県小野市樫山町,196.22平方メートル / 59.35坪,http://local.google.co.jp/maps?q=兵庫県小野市樫山町,,一方 ( 南西 3.4m ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

 ",相談,0144841-0000077,専属専任媒介,https://www.homes.co.jp/tochi/b-1448410000077/,-,-,1,画像あり
"
930万円",兵庫県姫路市広畑区蒲田4丁目,158.65平方メートル (公簿) / 47.99坪,http://local.google.co.jp/maps?q=兵庫県姫路市広畑区蒲田4丁目,,一方 ( 北東 4.2m 公道 間口11.5m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101423-0015976,一般媒介,https://www.homes.co.jp/tochi/b-1014230015976/,株式会社福屋不動産販売 姫路店,兵庫県姫路市本町213,1,画像あり
"
900万円",兵庫県姫路市的形町的形,632.16平方メートル (公簿) / 191.22坪,http://local.google.co.jp/maps?q=兵庫県姫路市的形町的形,,一方 ( 西 4.2m 私道 間口13.4m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0101423-0016091,専属専任媒介,https://www.homes.co.jp/tochi/b-1014230016091/,株式会社福屋不動産販売 姫路店,兵庫県姫路市本町213,1,画像あり
"
780万円",兵庫県相生市那波大浜町,128.71平方メートル (公簿) / 38.93坪,http://local.google.co.jp/maps?q=兵庫県相生市那波大浜町,,( 北東 ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",相談,0130889-0001713,仲介,https://www.homes.co.jp/tochi/b-1308890001713/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
120万円",兵庫県神戸市北区八多町下小名田137,200平方メートル (公簿) / 60.5坪,http://local.google.co.jp/maps?q=兵庫県神戸市北区八多町下小名田137,,一方 ( 東 3.3m 私道 間口11.6m ),市街化調整区域,山林,無指定,-,所有権,不要,"古家あり 

",即時,0142578-0000131,一般媒介★,https://www.homes.co.jp/tochi/b-1425780000131/,株式会社嶺山エステート,兵庫県神戸市中央区磯辺通１丁目1-18,1,画像あり
"
380万円",兵庫県姫路市野里大和町,71.15平方メートル (公簿) / 21.52坪,http://local.google.co.jp/maps?q=兵庫県姫路市野里大和町,,一方 ( 南東 3m 間口4m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0147003-0000705,一般媒介,https://www.homes.co.jp/tochi/b-1470030000705/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
550万円",兵庫県姫路市北平野3丁目,82.65平方メートル (公簿) / 25坪,http://local.google.co.jp/maps?q=兵庫県姫路市北平野3丁目,,一方 ( 西 4m 公道 間口6.4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0147003-0001193,仲介,https://www.homes.co.jp/tochi/b-1470030001193/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
360万円",兵庫県揖保郡太子町東出,115.97平方メートル (公簿) / 35.08坪,http://local.google.co.jp/maps?q=兵庫県揖保郡太子町東出,,( 北 ) ( 東 ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0130889-0001734,専属専任媒介,https://www.homes.co.jp/tochi/b-1308890001734/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
550万円",兵庫県加古郡播磨町南野添1丁目21-27,81.53平方メートル / 24.66坪,http://local.google.co.jp/maps?q=兵庫県加古郡播磨町南野添1丁目21-27,,一方 ( 北東 6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0144761-0000691,仲介,https://www.homes.co.jp/tochi/b-1447610000691/,西神住宅販売株式会社　加古川店,兵庫県加古川市平岡町高畑151番5号　エルエスビル103号,1,画像あり
