価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
335万円",鹿児島県姶良市脇元,195平方メートル (公簿) / 58.98坪,http://local.google.co.jp/maps?q=鹿児島県姶良市脇元,,一方 ( 東 3.8m 公道 間口11.1m ),非線引区域,宅地,第二種住居地域,-,所有権,不要,"古家あり 

",相談,0147551-0000013,専任媒介★,https://www.homes.co.jp/tochi/b-1475510000013/,株式会社国分ハウジング不動産,鹿児島県姶良市脇元491-1,1,画像あり
"
600万円",鹿児島県姶良市鍋倉,473平方メートル (公簿) / 143.08坪,http://local.google.co.jp/maps?q=鹿児島県姶良市鍋倉,,一方 ( 西 5m 公道 ),非線引区域,畑,無指定,-,所有権,不要,"古家あり 

",相談,0147551-0000445,一般媒介★,https://www.homes.co.jp/tochi/b-1475510000445/,株式会社国分ハウジング不動産,鹿児島県姶良市脇元491-1,1,画像あり
"
300万円",鹿児島県日置市東市来町長里1236番1,755.36平方メートル (公簿) / 228.49坪,http://local.google.co.jp/maps?q=鹿児島県日置市東市来町長里1236番1,,角地 ( 北東 公道 ) ( 東 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0147915-0000004,一般媒介★,https://www.homes.co.jp/tochi/b-1479150000004/,株式会社オーリック不動産　谷山店,鹿児島県鹿児島市谷山中央２丁目4189　1F,1,画像あり
"
850万円",鹿児島県鹿児島市大明丘3丁目,152.74平方メートル (公簿) / 46.2坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市大明丘3丁目,,一方 ( 東 5m 公道 間口9m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0139808-0001192,仲介,https://www.homes.co.jp/tochi/b-1398080001192/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
"
230万円",鹿児島県鹿屋市川西町3708-4,193.93平方メートル (公簿) / 58.66坪,http://local.google.co.jp/maps?q=鹿児島県鹿屋市川西町3708-4,,一方 ( 西 5.8m 公道 間口13.8m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0127450-0000752,一般媒介★,https://www.homes.co.jp/tochi/b-1274500000752/,株式会社オーリック不動産　売買不動産鹿屋,鹿児島県鹿屋市札元２丁目3684-5,1,画像あり
"
460万円",鹿児島県鹿児島市吉野町,165.32平方メートル (公簿) / 50坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市吉野町,,一方 ( 北東 4m 私道 間口6.5m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147551-0000077,一般媒介★,https://www.homes.co.jp/tochi/b-1475510000077/,株式会社国分ハウジング不動産,鹿児島県姶良市脇元491-1,1,画像あり
"
990万円",鹿児島県鹿児島市吉野町,330.29平方メートル (公簿) / 99.91坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市吉野町,,一方 ( 北西 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0139808-0000913,仲介,https://www.homes.co.jp/tochi/b-1398080000913/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
"
250万円",鹿児島県鹿屋市大浦町14385-2,323.6平方メートル / 97.88坪,http://local.google.co.jp/maps?q=鹿児島県鹿屋市大浦町14385-2,,一方 ( 南 6.8m 公道 間口16.4m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,0127450-0000864,一般媒介★,https://www.homes.co.jp/tochi/b-1274500000864/,株式会社オーリック不動産　売買不動産鹿屋,鹿児島県鹿屋市札元２丁目3684-5,1,画像あり
"
170万円",鹿児島県鹿屋市串良町岡崎2366-3,580.83平方メートル (公簿) / 175.7坪,http://local.google.co.jp/maps?q=鹿児島県鹿屋市串良町岡崎2366-3,,一方 ( 南西 公道 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0127450-0000678,一般媒介★,https://www.homes.co.jp/tochi/b-1274500000678/,株式会社オーリック不動産　売買不動産鹿屋,鹿児島県鹿屋市札元２丁目3684-5,1,画像あり
"
540万円",鹿児島県鹿児島市西伊敷5丁目,240.57平方メートル (公簿) / 72.77坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市西伊敷5丁目,,一方 ( 北 5.3m 公道 間口14m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147551-0000024,一般媒介★,https://www.homes.co.jp/tochi/b-1475510000024/,株式会社国分ハウジング不動産,鹿児島県姶良市脇元491-1,1,画像あり
"
980万円",鹿児島県姶良市平松,312.51平方メートル (公簿) / 94.53坪,http://local.google.co.jp/maps?q=鹿児島県姶良市平松,,接道なし,非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0148234-0000025,一般媒介,https://www.homes.co.jp/tochi/b-1482340000025/,内島不動産株式会社,鹿児島県霧島市隼人町真孝164-3,1,画像あり
"
240万円",鹿児島県鹿児島市伊敷3丁目16-17,90平方メートル (公簿) / 27.22坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市伊敷3丁目16-17,,一方 ( 北東 4m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0127449-0000685,一般媒介★,https://www.homes.co.jp/tochi/b-1274490000685/,株式会社オーリック不動産,鹿児島県鹿児島市荒田２丁目73-8-2F,1,画像あり
"
725万円",鹿児島県鹿屋市打馬2丁目7887,958.87平方メートル (公簿) / 290.05坪,http://local.google.co.jp/maps?q=鹿児島県鹿屋市打馬2丁目7887,,一方 ( 北 公道 ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0127450-0000615,一般媒介★,https://www.homes.co.jp/tochi/b-1274500000615/,株式会社オーリック不動産　売買不動産鹿屋,鹿児島県鹿屋市札元２丁目3684-5,1,画像あり
"
980万円",鹿児島県鹿児島市下伊敷3丁目,138.12平方メートル (公簿) / 41.78坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市下伊敷3丁目,,接道なし,市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0129368-0004232,一般媒介,https://www.homes.co.jp/tochi/b-1293680004232/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
980万円",鹿児島県鹿児島市伊敷1丁目,82.42平方メートル (公簿) / 24.93坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市伊敷1丁目,,接道なし,市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,0129368-0004003,一般媒介,https://www.homes.co.jp/tochi/b-1293680004003/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
750万円",鹿児島県鹿児島市明和5丁目4-11,225.9平方メートル (公簿) / 68.33坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市明和5丁目4-11,,一方 ( 南東 7.8m 公道 間口2m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

 ",相談,0131285-0000391,一般媒介,https://www.homes.co.jp/tochi/b-1312850000391/,-,-,1,画像あり
"
380万円",鹿児島県霧島市隼人町姫城747,696.42平方メートル (公簿) / 210.66坪,http://local.google.co.jp/maps?q=鹿児島県霧島市隼人町姫城747,,一方 ( 西 2.8m 公道 間口18m ),非線引区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0137161-0000652,一般媒介,https://www.homes.co.jp/tochi/b-1371610000652/,株式会社オーリック不動産　売買課国分店,鹿児島県霧島市国分野口東1056,1,画像あり
"
350万円",鹿児島県霧島市国分上井180-2,305.1平方メートル (公簿) / 92.29坪,http://local.google.co.jp/maps?q=鹿児島県霧島市国分上井180-2,,一方 ( 東 5m 公道 間口24m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0137161-0000590,一般媒介★,https://www.homes.co.jp/tochi/b-1371610000590/,株式会社オーリック不動産　売買課国分店,鹿児島県霧島市国分野口東1056,1,画像あり
抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,抽出失敗,https://www.homes.co.jp/tochi/b-1293680003637/,抽出失敗,抽出失敗,抽出失敗,抽出失敗
